STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
673270,99999, 20090710,   68.8, 5,   56.4, 5, 1021.9, 5, 9999.9, 0,  18.0, 5,   7.4, 5,  25.1, 999.9,   76.5*,  57.7 , 0.00I,999.9, 000000,
673270,99999, 20090711,   70.5, 4,   54.8, 4, 1020.2, 4, 9999.9, 0,  18.6, 4,   5.5, 4,   9.9, 999.9,   75.7*,  57.6 , 0.00I,999.9, 000000,
673270,99999, 20090712,   73.9, 5,   62.9, 5, 1017.8, 5, 9999.9, 0,  18.0, 5,   4.2, 5,   7.0, 999.9,   81.3 ,  60.4 , 0.00I,999.9, 000000,
673270,99999, 20090714,   78.2, 5,   65.4, 5, 1014.8, 5, 9999.9, 0,  18.6, 5,   8.2, 5,  13.0, 999.9,   86.4 ,  65.5 , 0.00I,999.9, 000000,
673270,99999, 20090715,   72.2, 5,   66.1, 5, 1019.7, 4, 9999.9, 0,  18.6, 5,   7.8, 5,   8.0, 999.9,   78.1 ,  67.6*, 0.00I,999.9, 000000,
673270,99999, 20090716,   75.2, 4,   62.0, 4, 1027.5, 4, 9999.9, 0,  15.5, 4,   9.0, 4,  12.0, 999.9,   83.5*,  65.3 , 0.03G,999.9, 010000,
673270,99999, 20090719,   66.5, 5,   51.9, 5, 1028.9, 5, 9999.9, 0,  17.4, 5,   6.2, 5,  12.0, 999.9,   70.9*,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090720,   65.6, 6,   52.4, 6, 1028.6, 6, 9999.9, 0,  18.6, 6,   5.0, 6,   8.9, 999.9,   74.3 ,  56.3 , 0.00I,999.9, 000000,
673270,99999, 20090721,   65.6, 5,   53.7, 5, 1025.1, 5, 9999.9, 0,  18.0, 5,   5.1, 5,   7.0, 999.9,   71.1*,  57.2 , 0.00G,999.9, 000000,
673270,99999, 20090722,   70.2, 4,   51.2, 4, 1018.6, 4, 9999.9, 0,  18.6, 4,   4.3, 4,   6.0, 999.9,   74.8*,  54.3 , 0.00I,999.9, 000000,
673270,99999, 20090723,   69.7, 5,   54.1, 5, 1013.5, 5, 9999.9, 0,  18.6, 5,   6.9, 5,   9.9, 999.9,   80.6*,  55.4 , 0.00I,999.9, 000000,
673270,99999, 20090728,   68.8, 4,   54.9, 4, 1024.8, 4, 9999.9, 0,  18.6, 4,   5.2, 4,   7.0, 999.9,   74.5*,  56.3 , 0.02G,999.9, 000000,
673270,99999, 20090729,   68.9, 5,   58.8, 5, 1021.5, 5, 9999.9, 0,  18.6, 5,   5.2, 5,  13.0, 999.9,   75.9*,  56.5 , 0.00G,999.9, 000000,
673270,99999, 20090731,   68.5, 4,   60.5, 4, 1020.2, 4, 9999.9, 0,  18.6, 4,   5.8, 4,   8.0, 999.9,   75.9*,  60.6 , 0.00I,999.9, 000000,
673270,99999, 20090801,   72.7, 4,   57.2, 4, 1017.8, 4, 9999.9, 0,  18.6, 4,   9.0, 4,  12.0, 999.9,   76.6*,  58.8 , 0.00I,999.9, 000000,
673270,99999, 20090802,   76.4, 4,   62.2, 4, 1015.7, 4, 9999.9, 0,  18.6, 4,  14.0, 4,  18.1, 999.9,   81.3*,  62.6 , 0.00I,999.9, 000000,
673270,99999, 20090804,   67.6, 5,   58.3, 5, 1020.5, 5, 9999.9, 0,  18.6, 4,   5.6, 5,   9.9, 999.9,   76.6*,  56.5 , 0.00I,999.9, 100000,
673270,99999, 20090805,   76.7, 4,   59.9, 4, 1019.3, 4, 9999.9, 0,  14.1, 4,   4.3, 4,   6.0, 999.9,   84.0*,  56.8 , 0.00I,999.9, 100000,
673270,99999, 20090806,   74.1, 6,   65.8, 6, 1022.0, 5, 9999.9, 0,  16.1, 6,   8.0, 6,  14.0, 999.9,   85.1 ,  65.5 , 0.00I,999.9, 000000,
673270,99999, 20090807,   69.8, 6,   61.2, 6, 1025.6, 6, 9999.9, 0,  12.5, 6,   8.1, 6,  13.6, 999.9,   78.8 ,  64.8 , 0.00I,999.9, 100000,
673270,99999, 20090808,   68.5, 6,   61.3, 6, 1023.3, 6, 9999.9, 0,  16.1, 6,   5.2, 6,   8.9, 999.9,   76.8 ,  59.9 , 0.02E,999.9, 010000,
673270,99999, 20090809,   70.9, 5,   62.6, 5, 1021.5, 5, 9999.9, 0,  18.6, 5,   5.8, 5,   6.0, 999.9,   78.6*,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090810,   70.8, 6,   56.4, 6, 1019.7, 6, 9999.9, 0,  18.6, 6,   4.3, 6,   8.0, 999.9,   81.5 ,  58.6 , 0.00I,999.9, 000000,
673270,99999, 20090811,   71.1, 6,   58.0, 6, 1018.8, 6, 9999.9, 0,  16.6, 6,   6.3, 6,  12.0, 999.9,   81.7 ,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090812,   73.3, 6,   57.3, 6, 1014.2, 6, 9999.9, 0,  18.6, 6,   5.2, 6,   6.0, 999.9,   85.3 ,  59.4 , 0.00I,999.9, 000000,
673270,99999, 20090813,   68.9, 6,   59.3, 6, 1017.4, 6, 9999.9, 0,  18.6, 6,  13.8, 6,  23.3, 999.9,   77.4 ,  63.9*, 0.00I,999.9, 000000,
673270,99999, 20090814,   67.9, 5,   54.7, 5, 1021.9, 5, 9999.9, 0,  18.6, 5,   7.6, 5,  13.0, 999.9,   74.5*,  57.2 , 0.00I,999.9, 000000,
673270,99999, 20090815,   67.8, 5,   55.8, 5, 1024.5, 5, 9999.9, 0,  18.6, 5,   7.2, 5,   9.9, 999.9,   75.2*,  58.1 , 0.00I,999.9, 000000,
673270,99999, 20090816,   63.5, 4,   55.0, 4, 1026.6, 4, 9999.9, 0,  18.6, 4,   6.3, 4,  12.0, 999.9,   69.8*,  55.6 , 0.01A,999.9, 000000,
673270,99999, 20090817,   68.2, 4,   57.6, 4, 1023.8, 4, 9999.9, 0,  18.6, 4,   7.5, 4,   9.9, 999.9,   71.6*,  58.1 , 0.00I,999.9, 000000,
673270,99999, 20090818,   71.0, 4,   54.5, 4, 1019.7, 4, 9999.9, 0,  18.6, 4,   4.8, 4,   6.0, 999.9,   73.9*,  58.5 , 0.00I,999.9, 000000,
673270,99999, 20090819,   72.3, 4,   58.8, 4, 1014.7, 4, 9999.9, 0,  18.6, 4,   7.0, 4,   9.9, 999.9,   76.3*,  60.4 , 0.00I,999.9, 000000,
673270,99999, 20090820,   66.0, 4,   54.5, 4, 9999.9, 0, 9999.9, 0,  18.6, 4,  11.9, 4,  15.9, 999.9,   72.7*,  62.8*, 0.00I,999.9, 000000,
673270,99999, 20090821,   65.5, 5,   51.8, 5, 1019.5, 5, 9999.9, 0,  18.6, 5,   7.6, 5,  12.0, 999.9,   77.0*,  50.0 , 0.00I,999.9, 000000,
673270,99999, 20090822,   66.8, 4,   55.0, 4, 1024.7, 4, 9999.9, 0,  18.6, 4,   8.3, 4,  11.1, 999.9,   72.7*,  54.5 , 0.00I,999.9, 000000,
673270,99999, 20090823,   71.0, 5,   55.0, 5, 1020.3, 5, 9999.9, 0,  18.6, 5,  10.7, 5,  13.6, 999.9,   79.9 ,  58.8 , 0.00I,999.9, 000000,
673270,99999, 20090824,   66.7, 6,   55.1, 6, 1025.2, 6, 9999.9, 0,  18.6, 6,  12.0, 6,  18.1, 999.9,   76.1 ,  56.8 , 0.00I,999.9, 000000,
673270,99999, 20090825,   68.7, 5,   50.7, 5, 1023.1, 5, 9999.9, 0,  18.6, 5,   7.5, 5,  11.7, 999.9,   75.2 ,  54.1 , 0.00I,999.9, 000000,
673270,99999, 20090826,   72.3, 4,   53.0, 4, 1020.5, 4, 9999.9, 0,  17.1, 4,   8.2, 4,  12.0, 999.9,   77.9*,  55.8 , 0.00I,999.9, 000000,
673270,99999, 20090827,   70.3, 5,   56.2, 5, 1019.1, 5, 9999.9, 0,  18.6, 5,   6.1, 5,  12.0, 999.9,   79.5*,  56.3 , 0.00I,999.9, 000000,
673270,99999, 20090828,   68.0, 5,   57.8, 5, 1023.7, 5, 9999.9, 0,  15.0, 5,  11.2, 5,  15.0, 999.9,   74.3*,  60.8 , 0.12G,999.9, 110000,
673270,99999, 20090829,   69.3, 5,   53.3, 5, 1022.8, 5, 9999.9, 0,  18.6, 5,   5.0, 5,   8.0, 999.9,   77.0 ,  55.2 , 0.00G,999.9, 000000,
673270,99999, 20090830,   68.9, 5,   55.3, 5, 1020.1, 5, 9999.9, 0,  18.6, 5,   7.6, 5,  12.0, 999.9,   84.2 ,  55.6 , 0.00I,999.9, 000000,
673270,99999, 20090831,   71.5, 4,   57.7, 4, 1020.4, 4, 9999.9, 0,  18.6, 4,   8.2, 4,  11.7, 999.9,   84.9*,  59.0 , 0.00I,999.9, 000000,
673270,99999, 20090901,   73.6, 5,   58.0, 5, 1021.1, 5, 9999.9, 0,  18.6, 5,   5.9, 5,   9.9, 999.9,   86.0*,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090902,   71.7, 4,   60.3, 4, 1021.0, 4, 9999.9, 0,  17.1, 4,   5.5, 4,   8.0, 999.9,   86.2*,  59.9 , 0.00I,999.9, 000000,
673270,99999, 20090903,   74.2, 5,   58.7, 5, 1019.0, 5, 9999.9, 0,  11.3, 5,   7.4, 5,  13.0, 999.9,   87.1*,  60.6 , 0.00I,999.9, 100000,
673270,99999, 20090904,   72.8, 5,   60.3, 5, 1022.3, 5, 9999.9, 0,  16.2, 5,   5.4, 5,   9.9, 999.9,   84.2 ,  58.6 , 0.00I,999.9, 000000,
673270,99999, 20090909,   78.0, 5,   65.8, 5, 1019.6, 5, 9999.9, 0,  17.4, 5,   5.4, 5,   9.9, 999.9,   88.5*,  68.4 , 0.00I,999.9, 000010,
673270,99999, 20090910,   76.2, 5,   65.8, 5, 1020.7, 5, 9999.9, 0,  17.4, 5,   8.4, 5,  12.0, 999.9,   81.9*,  68.2 , 0.00I,999.9, 000000,
673270,99999, 20090914,   70.4, 4,   58.7, 4, 1017.6, 4, 9999.9, 0,  18.6, 4,   7.5, 4,   9.9, 999.9,   88.9 ,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090915,   79.6, 5,   57.4, 5, 1013.5, 5, 9999.9, 0,  18.6, 5,   7.6, 5,  11.1, 999.9,   91.4 ,  68.7*, 0.00I,999.9, 000000,
673270,99999, 20090916,   78.4, 5,   57.8, 5, 1012.9, 4, 9999.9, 0,  18.6, 5,   6.8, 5,  12.0, 999.9,   90.5 ,  61.3 , 0.00I,999.9, 000000,
673270,99999, 20090917,   80.6, 6,   61.6, 6, 1011.3, 6, 9999.9, 0,  17.6, 6,  10.0, 6,  15.0, 999.9,   95.9 ,  63.5 , 0.00I,999.9, 000000,
673270,99999, 20090918,   79.8, 5,   67.5, 5, 1012.5, 5, 9999.9, 0,  13.0, 5,   6.6, 5,   8.9, 999.9,   95.7*,  63.9 , 0.00E,999.9, 010000,
673270,99999, 20090919,   68.8, 5,   61.1, 5, 1021.8, 5, 9999.9, 0,  11.4, 5,  14.0, 5,  15.9, 999.9,   70.9*,  66.2 , 0.08G,999.9, 010000,
673270,99999, 20090920,   72.6, 5,   56.8, 5, 1022.1, 5, 9999.9, 0,  24.2, 5,   6.6, 5,   9.9, 999.9,   85.3*,  62.6 , 0.00G,999.9, 000000,
673270,99999, 20090921,   76.9, 5,   61.7, 5, 1016.7, 5, 9999.9, 0,  18.6, 5,   7.4, 5,  13.0, 999.9,   87.3 ,  60.8 , 0.00I,999.9, 000000,
673270,99999, 20090922,   76.0, 4,   65.4, 4, 1017.8, 4, 9999.9, 0,  16.3, 4,  10.5, 4,  14.0, 999.9,   81.7*,  65.3 , 0.00I,999.9, 100000,
673270,99999, 20090923,   72.3, 5,   63.1, 5, 1018.8, 5, 9999.9, 0,  18.6, 5,   9.6, 5,  14.0, 999.9,   80.2 ,  65.5 , 0.00I,999.9, 000000,
673270,99999, 20090925,   76.7, 5,   64.4, 5, 1016.0, 5, 9999.9, 0,  18.6, 5,  11.1, 5,  14.0, 999.9,   82.4*,  67.6 , 0.00I,999.9, 000000,
673270,99999, 20090926,   77.8, 4,   65.9, 4, 1017.0, 4, 9999.9, 0,  18.6, 4,   9.2, 4,  15.5, 999.9,   82.8*,  68.0 , 0.00I,999.9, 000000,
673270,99999, 20090927,   80.5, 5,   62.8, 4, 1015.4, 5, 9999.9, 0,  18.0, 5,  11.1, 5,  15.0, 999.9,   92.7*,  66.2 , 0.00I,999.9, 000000,
673270,99999, 20090928,   72.6, 4,   66.2, 4, 1021.3, 4, 9999.9, 0,  18.6, 4,  11.0, 4,  18.1, 999.9,   83.3 ,  67.8 , 0.00I,999.9, 000000,
673270,99999, 20090929,   69.4, 5,   66.6, 5, 1023.3, 5, 9999.9, 0,  15.5, 5,  10.8, 5,  13.0, 999.9,   71.6*,  66.2 , 0.00G,999.9, 010000,
673270,99999, 20090930,   70.1, 5,   60.6, 5, 1023.0, 5, 9999.9, 0,  18.6, 5,   8.6, 5,  12.0, 999.9,   75.7 ,  65.8*, 0.16G,999.9, 010000,
673270,99999, 20091001,   72.3, 6,   60.3, 6, 1020.3, 6, 9999.9, 0,  18.1, 6,   9.8, 6,  14.0, 999.9,   81.7 ,  62.2 , 0.00G,999.9, 000000,
673270,99999, 20091002,   72.8, 5,   57.7, 5, 1020.5, 5, 9999.9, 0,  18.6, 5,  11.0, 5,  14.0, 999.9,   79.2 ,  62.6 , 0.00I,999.9, 000000,
673270,99999, 20091003,   73.3, 4,   57.2, 4, 1018.9, 4, 9999.9, 0,  18.6, 4,   8.7, 4,  12.0, 999.9,   79.7 ,  66.2*, 0.00I,999.9, 000000,
673270,99999, 20091004,   74.8, 5,   58.4, 5, 1017.2, 5, 9999.9, 0,  18.6, 5,   8.4, 5,  12.0, 999.9,   84.6*,  63.3 , 0.00I,999.9, 000000,
673270,99999, 20091005,   77.3, 4,   61.7, 4, 1014.8, 4, 9999.9, 0,  18.6, 4,   5.3, 4,   8.0, 999.9,   88.2*,  64.6 , 0.00I,999.9, 000000,
673270,99999, 20091006,   77.8, 6,   66.2, 6, 1014.5, 6, 9999.9, 0,  18.6, 6,   8.0, 6,  14.0, 999.9,   91.4 ,  67.5 , 0.00I,999.9, 000000,
673270,99999, 20091008,   82.2, 6,   67.2, 6, 1011.4, 6, 9999.9, 0,  18.6, 6,   9.8, 6,  14.0, 999.9,   99.5 ,  69.6 , 0.00I,999.9, 000000,
673270,99999, 20091009,   83.6, 5,   67.9, 5, 1014.4, 5, 9999.9, 0,  18.6, 5,   6.6, 5,   8.9, 999.9,   93.6*,  72.0 , 0.00I,999.9, 000000,
673270,99999, 20091010,   80.0, 5,   66.9, 4, 1018.3, 4, 9999.9, 0,  18.6, 5,  10.0, 5,  15.0, 999.9,   87.1*,  71.2*, 0.00I,999.9, 000000,
673270,99999, 20091011,   76.7, 6,   64.5, 6, 1019.1, 6, 9999.9, 0,  18.1, 6,  10.2, 6,  14.0, 999.9,   85.1 ,  68.2 , 0.00I,999.9, 000000,
673270,99999, 20091012,   81.5, 5,   66.6, 5, 1014.3, 5, 9999.9, 0,  18.6, 5,   7.0, 5,   9.9, 999.9,   93.2*,  68.4 , 0.00I,999.9, 000000,
673270,99999, 20091014,   75.5, 6,   64.4, 6, 1017.8, 6, 9999.9, 0,  18.6, 6,  11.3, 6,  15.0, 999.9,   83.3 ,  69.1*, 0.00I,999.9, 000000,
673270,99999, 20091015,   77.9, 6,   62.6, 6, 1017.0, 5, 9999.9, 0,  18.6, 6,   6.2, 6,  12.0, 999.9,   91.8 ,  65.8 , 0.00I,999.9, 000000,
673270,99999, 20091016,   82.0, 5,   62.3, 5, 1014.7, 5, 9999.9, 0,  18.6, 5,   8.8, 5,  13.0, 999.9,   93.9*,  68.4*, 0.00I,999.9, 000000,
673270,99999, 20091017,   81.5, 4,   62.4, 4, 1015.6, 4, 9999.9, 0,  18.6, 4,  10.7, 4,  13.0, 999.9,   89.6 ,  71.4*, 0.00I,999.9, 000000,
673270,99999, 20091021,   73.8, 5,   58.2, 5, 1017.0, 5, 9999.9, 0,  18.6, 5,   8.6, 5,  15.0, 999.9,   90.7 ,  60.1 , 0.00G,999.9, 000000,
673270,99999, 20091022,   77.1, 5,   59.3, 5, 1022.6, 5, 9999.9, 0,  18.6, 5,  10.2, 5,  12.0, 999.9,   84.2 ,  64.8 , 0.00I,999.9, 000000,
673270,99999, 20091023,   76.0, 5,   61.0, 5, 1021.0, 5, 9999.9, 0,  18.0, 5,  10.8, 5,  14.0, 999.9,   84.2 ,  65.7 , 0.00I,999.9, 000000,
673270,99999, 20091024,   78.4, 6,   61.9, 6, 1016.3, 6, 9999.9, 0,  18.6, 6,   8.5, 6,  12.0, 999.9,   89.6 ,  65.8 , 0.00I,999.9, 000000,
673270,99999, 20091026,   79.1, 6,   66.0, 6, 1019.5, 6, 9999.9, 0,  18.6, 6,  11.4, 5,  15.9, 999.9,  100.0 ,  68.4 , 0.00I,999.9, 000000,
673270,99999, 20091027,   74.3, 4,   67.6, 4, 1020.9, 4, 9999.9, 0,  18.6, 4, 999.9, 0, 999.9, 999.9,   84.2 ,  68.7 , 0.02G,999.9, 000000,
673270,99999, 20091028,   77.0, 5,   65.6, 5, 1014.9, 5, 9999.9, 0,  18.0, 5,   7.4, 5,  12.0, 999.9,   90.5 ,  66.7 , 0.00G,999.9, 000000,
673270,99999, 20091029,   77.1, 6,   66.2, 6, 1013.2, 6, 9999.9, 0,  18.6, 6,   7.5, 6,  12.0, 999.9,   89.6 ,  67.1 ,99.99 ,999.9, 010000,
673270,99999, 20091030,   69.4, 6,   64.6, 6, 1018.7, 6, 9999.9, 0,  12.4, 6,   9.8, 6,  14.0, 999.9,   73.4 ,  67.5*, 0.04G,999.9, 010000,
673270,99999, 20091031,   74.2, 5,   57.7, 5, 1020.1, 5, 9999.9, 0,  18.6, 5,   9.9, 5,  14.0, 999.9,   78.8 ,  62.2 , 0.20G,999.9, 000000,
673270,99999, 20091101,   74.2, 6,   57.2, 6, 1017.7, 6, 9999.9, 0,  18.6, 6,   9.0, 6,  13.0, 999.9,   83.3 ,  62.6 , 0.00G,999.9, 000000,
673270,99999, 20091102,   74.5, 6,   59.4, 6, 1014.9, 6, 9999.9, 0,  18.6, 6,   8.6, 6,  14.0, 999.9,   85.3 ,  62.2 , 0.00I,999.9, 000000,
673270,99999, 20091103,   72.8, 6,   63.1, 6, 1017.2, 6, 9999.9, 0,  18.6, 6,  12.4, 6,  17.5, 999.9,   80.6 ,  67.1 , 0.00G,999.9, 010000,
673270,99999, 20091104,   70.5, 6,   57.4, 6, 1015.2, 6, 9999.9, 0,  18.6, 6,   9.3, 6,  13.0, 999.9,   83.3 ,  60.8*, 0.00I,999.9, 000000,
673270,99999, 20091105,   71.8, 6,   62.0, 5, 1011.8, 6, 9999.9, 0,  18.6, 6,   7.3, 6,  15.0, 999.9,   82.9 ,  61.5*, 0.00I,999.9, 000000,
673270,99999, 20091107,   82.1, 5,   64.0, 5, 1011.0, 5, 9999.9, 0,  17.4, 5,  11.8, 5,  15.9, 999.9,   92.1 ,  67.6 , 0.00I,999.9, 000000,
673270,99999, 20091108,   79.7, 5,   60.8, 5, 1013.2, 5, 9999.9, 0,  17.4, 5,  10.7, 4,  15.9, 999.9,   89.6*,  66.6 , 0.00I,999.9, 000000,
673270,99999, 20091109,   80.6, 6,   62.5, 6, 1010.0, 6, 9999.9, 0,  18.6, 6,  11.5, 6,  14.0, 999.9,   95.9 ,  64.8 , 0.00I,999.9, 000000,
673270,99999, 20091110,   80.2, 4,   64.5, 4, 1009.1, 4, 9999.9, 0,  18.6, 4,  26.5, 4, 999.9, 999.9,   86.9 ,  64.9 , 0.00I,999.9, 000000,
673270,99999, 20091111,   86.5, 4,   68.7, 4, 1005.6, 4, 9999.9, 0,  17.1, 4, 999.9, 0, 999.9, 999.9,   99.3*,  71.2*, 0.00I,999.9, 000000,
673270,99999, 20091112,   84.2, 4,   72.2, 4, 1008.6, 4, 9999.9, 0,  18.6, 4,  11.3, 4,  18.1, 999.9,   97.2*,  75.0 , 0.00I,999.9, 000010,
673270,99999, 20091113,   89.5, 4, 9999.9, 0, 9999.9, 0, 9999.9, 0,  18.6, 4,  10.5, 4,  14.0, 999.9,   99.3*,  76.6*, 0.00I,999.9, 000000,
673270,99999, 20091114,   88.2, 4,   71.4, 4, 1010.2, 4, 9999.9, 0,  17.1, 4,   6.5, 4,   8.0, 999.9,   95.4*,  75.6*, 0.00I,999.9, 000000,
673270,99999, 20091116,   70.2, 6,   69.0, 6, 1014.9, 6, 9999.9, 0,   6.4, 6,  11.5, 6,  14.0, 999.9,   72.0*,  67.1*, 0.63G,999.9, 010000,
673270,99999, 20091117,   70.7, 5,   54.4, 5, 1022.8, 5, 9999.9, 0,  17.4, 5,  14.2, 5,  18.1, 999.9,   77.4 ,  63.9 , 0.51G,999.9, 000000,
673270,99999, 20091118,   70.8, 6,   52.9, 6, 1019.6, 6, 9999.9, 0,  18.6, 6,   8.5, 6,  12.0, 999.9,   79.7 ,  58.6 , 0.00G,999.9, 000000,
673270,99999, 20091119,   69.0, 6,   59.6, 6, 1015.2, 5, 9999.9, 0,  16.5, 6,   5.9, 6,   8.0, 999.9,   75.6 ,  63.3 , 0.02E,999.9, 000000,
673270,99999, 20091120,   65.9, 6,   64.1, 6, 1020.8, 6, 9999.9, 0,   6.9, 6,   8.1, 6,   9.9, 999.9,   67.5 ,  64.6 , 0.16G,999.9, 010000,
673270,99999, 20091122,   75.7, 4,   68.4, 4, 1017.9, 4, 9999.9, 0,  18.6, 4,   5.5, 4,   7.0, 999.9,   79.5*,  66.0 , 0.91G,999.9, 000000,
673270,99999, 20091123,   77.6, 5,   64.4, 5, 1019.6, 5, 9999.9, 0,  18.6, 5,   6.8, 5,   9.9, 999.9,   83.8*,  66.9 , 0.00G,999.9, 000000,
673270,99999, 20091125,   78.1, 5,   64.4, 5, 1017.0, 5, 9999.9, 0,  18.6, 5,   7.6, 5,  11.1, 999.9,   84.0*,  66.0 , 0.00I,999.9, 000000,
673270,99999, 20091126,   83.3, 6,   65.3, 6, 1013.1, 6, 9999.9, 0,  18.6, 6,   6.8, 6,  14.0, 999.9,   93.2 ,  66.6 , 0.00I,999.9, 000000,
673270,99999, 20091127,   81.7, 5,   68.1, 5, 1013.4, 5, 9999.9, 0,  18.6, 5,   5.8, 5,  12.0, 999.9,   90.7*,  69.8 , 0.00I,999.9, 000000,
673270,99999, 20091128,   81.4, 5,   69.8, 5, 1013.3, 5, 9999.9, 0,  18.6, 5,   5.2, 5,  12.0, 999.9,   88.5*,  69.8 , 0.00I,999.9, 000000,
673270,99999, 20091129,   85.0, 4,   71.6, 4, 1011.1, 4, 9999.9, 0,  18.6, 4,   8.2, 4,   9.9, 999.9,   91.8*,  75.0 , 0.00I,999.9, 000000,
673270,99999, 20091130,   80.9, 6,   69.3, 6, 1009.2, 6, 9999.9, 0,  16.5, 6,   6.7, 6,   9.9, 999.9,   88.7 ,  71.6 , 0.08G,999.9, 010010,
673270,99999, 20091201,   74.4, 5,   71.5, 5, 1011.2, 5, 9999.9, 0,  10.8, 5,   4.2, 5,   6.0, 999.9,   78.4 ,  71.6*, 0.00G,999.9, 010010,
673270,99999, 20091202,   81.2, 5,   71.6, 5, 1009.8, 5, 9999.9, 0,  18.6, 5,   4.8, 5,   7.0, 999.9,   89.6 ,  71.6 , 1.02G,999.9, 000000,
673270,99999, 20091203,   87.0, 5,   72.9, 5, 1010.2, 5, 9999.9, 0,  18.6, 5,   9.0, 5,  13.0, 999.9,   95.9 ,  74.1 , 0.00G,999.9, 000000,
673270,99999, 20091205,   82.3, 5,   68.3, 5, 1014.1, 5, 9999.9, 0,  18.6, 5,   6.4, 5,   8.0, 999.9,   89.6 ,  73.4 , 0.00I,999.9, 000000,
673270,99999, 20091206,   81.3, 4,   71.4, 4, 1014.2, 4, 9999.9, 0,  18.6, 4,   7.5, 4,   8.9, 999.9,   94.1 ,  73.2 , 0.00I,999.9, 000000,
673270,99999, 20091207,   82.5, 4,   71.5, 4, 1014.8, 4, 9999.9, 0,  18.6, 4,   8.0, 4,  12.0, 999.9,   92.1 ,  75.9*, 0.00I,999.9, 000000,
673270,99999, 20091208,   83.0, 5,   67.5, 5, 1014.0, 5, 9999.9, 0,  18.6, 5,  10.6, 5,  15.0, 999.9,   90.7 ,  71.2 , 0.00I,999.9, 000000,
673270,99999, 20091209,   87.4, 4,   68.8, 4, 1012.1, 4, 9999.9, 0,  18.6, 4,   6.8, 4,  12.0, 999.9,   93.6*,  70.5 , 0.00I,999.9, 000000,
673270,99999, 20091210,   84.3, 6,   68.3, 6, 1009.9, 6, 9999.9, 0,  18.6, 6,   8.0, 6,  13.0, 999.9,  100.4 ,  70.2 , 0.00I,999.9, 000000,
673270,99999, 20091211,   77.0, 6,   71.1, 6, 1012.9, 6, 9999.9, 0,  14.4, 6,   5.7, 6,  12.0, 999.9,   82.0 ,  74.1*, 0.01E,999.9, 010000,
673270,99999, 20091212,   79.9, 4,   64.8, 4, 1013.7, 4, 9999.9, 0,  18.6, 4,   8.0, 4,   9.9, 999.9,   81.7*,  69.8 , 0.00I,999.9, 000000,
673270,99999, 20091213,   78.8, 4,   67.1, 4, 1013.2, 4, 9999.9, 0,  17.1, 4,   8.0, 4,   9.9, 999.9,   85.1 ,  68.4 , 0.00I,999.9, 000000,
673270,99999, 20091214,   75.1, 6,   61.0, 6, 1018.1, 6, 9999.9, 0,  18.6, 6,   8.8, 6,  12.0, 999.9,   82.8 ,  69.3 , 0.00I,999.9, 000000,
673270,99999, 20091215,   75.6, 4,   59.9, 4, 1017.1, 4, 9999.9, 0,  18.6, 4,   7.0, 4,   8.0, 999.9,   83.8*,  63.3 , 0.00I,999.9, 000000,
673270,99999, 20091216,   81.3, 4,   66.8, 4, 1008.7, 4, 9999.9, 0,  18.6, 4,   8.0, 4,  14.0, 999.9,   92.3 ,  67.5 , 0.00I,999.9, 000000,
673270,99999, 20091217,   84.6, 4,   65.9, 4, 1010.2, 4, 9999.9, 0,  18.6, 4,   7.5, 4,  12.0, 999.9,   88.3*,  70.5 , 0.00I,999.9, 000000,
673270,99999, 20091218,   87.2, 6,   70.4, 6, 1008.8, 6, 9999.9, 0,  18.6, 6,   8.8, 6,  15.9, 999.9,   99.5 ,  75.2 , 0.00I,999.9, 000000,
673270,99999, 20091219,   88.0, 5,   72.3, 5, 1012.2, 5, 9999.9, 0,  18.6, 5,   8.0, 5,  14.0, 999.9,   99.7 ,  79.7*, 0.00I,999.9, 000000,
673270,99999, 20091220,   90.3, 4, 9999.9, 0, 1013.1, 4, 9999.9, 0,  18.6, 4,   7.0, 4,   9.9, 999.9,   99.3*,  72.3*, 0.00I,999.9, 000000,
673270,99999, 20100510,   80.1, 4,   69.3, 4, 1009.8, 4, 9999.9, 0,  18.6, 4,   7.0, 4,   9.9, 999.9,   89.2 ,  69.8 , 0.00I,999.9, 000000,
673270,99999, 20100919,   78.0, 4,   61.9, 4, 1014.3, 4, 9999.9, 0,  18.6, 4,  10.1, 4,  12.0, 999.9,   91.8 ,  64.2 , 0.00I,999.9, 000000,
673270,99999, 20100924,   79.2, 4,   62.9, 4, 1019.2, 4, 9999.9, 0,  15.5, 4,   4.0, 4,   7.0, 999.9,   93.6*,  67.6 , 0.00I,999.9, 000000,
673270,99999, 20100929,   72.2, 5,   55.8, 5, 1024.1, 5, 9999.9, 0,  18.6, 5,   7.8, 5,  13.0, 999.9,   78.1*,  59.5 , 0.00I,999.9, 000000,
