date,district,precipitation,year,month,day,week,lag_30,precipitation_risk,temp_max,temp_mean,temp_min,humidity_max,humidity_mean,humidity_min,cloud_cover,temperature_risk,malaria_risk
2013-10-19,MAGUDE,3.29645991325378,2013,10,19,42,19.7171976566315,FALSE,20,18,17,94,84,73,7,0,0
2013-10-20,MAGUDE,3.29645991325378,2013,10,20,43,23.0136575698853,FALSE,19,17,16,94,90,83,7,0,0
2013-10-21,MAGUDE,9.02667808532715,2013,10,21,43,32.0403356552124,FALSE,22,21,20,100,92,88,6,0.5,0.25
2013-10-22,MAGUDE,4.51333904266357,2013,10,22,43,36.553674697876,FALSE,20,18,16,94,80,73,6,0,0
2013-10-23,MAGUDE,0,2013,10,23,43,36.553674697876,FALSE,25,20,15,88,65,54,5,0,0
2013-10-24,MAGUDE,0,2013,10,24,43,36.553674697876,FALSE,26,21,15,88,59,29,2,0,0
2013-10-25,MAGUDE,0,2013,10,25,43,36.553674697876,FALSE,28,22,16,94,62,42,4,0,0
2013-10-26,MAGUDE,4.8746223449707,2013,10,26,43,41.4282970428467,FALSE,26,21,17,83,72,54,3,0,0
2013-10-27,MAGUDE,0,2013,10,27,44,41.4282970428467,FALSE,25,22,20,94,76,65,5,0.5,0.25
2013-10-28,MAGUDE,0,2013,10,28,44,41.4282970428467,FALSE,27,23,20,94,75,54,6,0.5,0.25
2013-10-29,MAGUDE,0,2013,10,29,44,41.4282970428467,FALSE,24,22,21,100,88,78,4,0.5,0.25
2013-10-30,MAGUDE,4.8746223449707,2013,10,30,44,36.4751014709473,FALSE,30,25,20,100,81,55,2,0.5,0.25
2013-10-31,MAGUDE,19.4984893798828,2013,10,31,44,55.97359085083,FALSE,37,28,20,100,53,30,1,0.5,0.25
2013-11-01,MAGUDE,6.66377782821655,2013,11,1,44,62.6373686790466,FALSE,29,24,21,100,74,55,2,0.5,0.25
2013-11-02,MAGUDE,0,2013,11,2,44,62.6373686790466,FALSE,25,22,19,83,67,57,5,0.5,0.25
2013-11-03,MAGUDE,0,2013,11,3,45,62.6373686790466,FALSE,30,24,18,78,64,50,4,0,0
2013-11-04,MAGUDE,0,2013,11,4,45,62.6373686790466,FALSE,32,24,18,88,62,44,4,0,0
2013-11-05,MAGUDE,0,2013,11,5,45,62.6373686790466,FALSE,35,26,17,83,55,27,3,0,0
2013-11-06,MAGUDE,0,2013,11,6,45,62.6373686790466,FALSE,37,28,20,83,53,25,1,0.5,0.25
2013-11-07,MAGUDE,0,2013,11,7,45,62.6373686790466,FALSE,34,28,22,83,54,30,5,0.5,0.25
2013-11-08,MAGUDE,0,2013,11,8,45,62.6373686790466,FALSE,28,25,22,78,62,39,4,0.5,0.25
2013-11-09,MAGUDE,0,2013,11,9,45,62.6373686790466,FALSE,27,23,19,88,63,44,5,0.5,0.25
2013-11-10,MAGUDE,6.00809574127197,2013,11,10,46,68.6454644203186,FALSE,27,24,22,94,73,61,6,0.5,0.25
2013-11-11,MAGUDE,3.95614194869995,2013,11,11,46,72.6016063690185,FALSE,27,24,22,88,68,47,5,0.5,0.25
2013-11-12,MAGUDE,0,2013,11,12,46,72.6016063690185,FALSE,27,23,21,89,77,63,5,0.5,0.25
2013-11-13,MAGUDE,0,2013,11,13,46,72.6016063690185,FALSE,33,27,22,88,66,46,2,0.5,0.25
2013-11-14,MAGUDE,0,2013,11,14,46,72.6016063690185,FALSE,38,30,23,89,57,23,2,0.5,0.25
2013-11-15,MAGUDE,0,2013,11,15,46,72.6016063690185,FALSE,35,30,25,83,61,43,2,0.5,0.25
2013-11-16,MAGUDE,0,2013,11,16,46,72.6016063690185,FALSE,30,27,23,88,73,55,3,1,0.5
2013-11-17,MAGUDE,6.12178993225098,2013,11,17,47,78.7233963012695,FALSE,32,27,23,83,69,49,3,0.5,0.25
2013-11-18,MAGUDE,6.12178993225098,2013,11,18,47,78.2522664070129,FALSE,30,26,21,73,53,37,3,0.5,0.25
2013-11-19,MAGUDE,0,2013,11,19,47,74.9558064937591,FALSE,28,26,23,78,64,51,3,1,0.5
2013-11-20,MAGUDE,6.12178993225098,2013,11,20,47,77.7811365127563,FALSE,36,28,21,100,68,37,2,0.5,0.25
2013-11-21,MAGUDE,12.2480030059814,2013,11,21,47,81.0024614334106,TRUE,25,23,20,88,71,43,7,0.5,0.75
2013-11-22,MAGUDE,0,2013,11,22,47,76.489122390747,FALSE,27,22,19,88,63,51,3,0.5,0.25
2013-11-23,MAGUDE,0,2013,11,23,47,76.489122390747,FALSE,28,24,20,88,68,54,3,0.5,0.25
2013-11-24,MAGUDE,0,2013,11,24,48,76.489122390747,FALSE,28,24,20,88,74,62,5,0.5,0.25
2013-11-25,MAGUDE,0,2013,11,25,48,76.489122390747,FALSE,28,24,20,88,67,48,3,0.5,0.25
2013-11-26,MAGUDE,0,2013,11,26,48,71.6145000457763,FALSE,30,26,22,73,63,45,3,0.5,0.25
2013-11-27,MAGUDE,3.49609303474426,2013,11,27,48,75.1105930805206,FALSE,39,30,22,88,61,27,4,0.5,0.25
2013-11-28,MAGUDE,3.49609303474426,2013,11,28,48,78.6066861152648,FALSE,24,21,18,100,82,65,7,0,0
2013-11-29,MAGUDE,3.49609303474426,2013,11,29,48,82.1027791500091,TRUE,23,20,18,100,87,78,6,0,0.5
2013-11-30,MAGUDE,3.49609303474426,2013,11,30,48,80.7242498397826,TRUE,31,24,19,100,80,55,2,0.5,0.75
2013-12-01,MAGUDE,7.39212989807129,2013,12,1,49,68.6178903579711,FALSE,28,24,20,88,73,58,4,0.5,0.25
2013-12-02,MAGUDE,0,2013,12,2,49,61.9541125297546,FALSE,30,26,21,94,76,55,6,0.5,0.25
2013-12-03,MAGUDE,3.69606494903564,2013,12,3,49,65.6501774787902,FALSE,28,24,22,100,85,70,5,0.5,0.25
2013-12-04,MAGUDE,3.69606494903564,2013,12,4,49,69.3462424278259,FALSE,30,26,21,100,72,59,4,0.5,0.25
2013-12-05,MAGUDE,7.39212989807129,2013,12,5,49,76.7383723258972,FALSE,24,22,19,100,82,64,7,0.5,0.25
2013-12-06,MAGUDE,0,2013,12,6,49,76.7383723258972,FALSE,27,23,19,88,70,55,6,0.5,0.25
2013-12-07,MAGUDE,0,2013,12,7,49,76.7383723258972,FALSE,22,21,20,94,84,78,6,0.5,0.25
2013-12-08,MAGUDE,0,2013,12,8,50,76.7383723258972,FALSE,26,23,20,88,74,65,6,0.5,0.25
2013-12-09,MAGUDE,0,2013,12,9,50,76.7383723258972,FALSE,27,23,21,94,73,55,6,0.5,0.25
2013-12-10,MAGUDE,10.3679075241089,2013,12,10,50,87.1062798500061,TRUE,26,23,21,88,76,57,7,0.5,0.75
2013-12-11,MAGUDE,0,2013,12,11,50,81.0981841087341,TRUE,25,23,21,94,86,73,5,0.5,0.75
2013-12-12,MAGUDE,0,2013,12,12,50,77.1420421600341,FALSE,29,24,19,100,74,65,5,0.5,0.25
2013-12-13,MAGUDE,9.35540008544922,2013,12,13,50,86.4974422454834,TRUE,29,24,21,94,76,58,6,0.5,0.75
2013-12-14,MAGUDE,0,2013,12,14,50,86.4974422454834,TRUE,33,28,24,89,75,59,3,0.5,0.75
2013-12-15,MAGUDE,9.35540008544922,2013,12,15,51,95.8528423309326,TRUE,38,31,25,94,63,33,2,0.5,0.75
2013-12-16,MAGUDE,4.83960962295532,2013,12,16,51,100.692451953888,TRUE,28,26,22,88,73,58,6,0.5,0.75
2013-12-17,MAGUDE,0,2013,12,17,51,100.692451953888,TRUE,26,23,21,88,74,61,6,0.5,0.75
2013-12-18,MAGUDE,0,2013,12,18,51,94.5706620216369,TRUE,24,22,19,88,77,65,6,0.5,0.75
2013-12-19,MAGUDE,0,2013,12,19,51,88.4488720893859,TRUE,28,23,19,94,63,45,5,0.5,0.75
2013-12-20,MAGUDE,0,2013,12,20,51,88.4488720893859,TRUE,29,24,19,94,67,41,4,0.5,0.75
2013-12-21,MAGUDE,0,2013,12,21,51,82.327082157135,TRUE,31,27,23,78,60,43,4,1,1
2013-12-22,MAGUDE,0,2013,12,22,52,70.0790791511536,FALSE,30,26,22,88,63,45,4,0.5,0.25
2013-12-23,MAGUDE,0,2013,12,23,52,70.0790791511536,FALSE,31,26,20,88,63,35,2,0.5,0.25
2013-12-24,MAGUDE,0,2013,12,24,52,70.0790791511536,FALSE,32,27,21,83,58,36,3,0.5,0.25
2013-12-25,MAGUDE,0,2013,12,25,52,70.0790791511536,FALSE,35,28,21,88,66,41,5,0.5,0.25
2013-12-26,MAGUDE,0,2013,12,26,52,70.0790791511536,FALSE,34,29,25,89,74,55,4,0.5,0.25
2013-12-27,MAGUDE,0,2013,12,27,52,70.0790791511536,FALSE,26,23,21,100,91,78,5,0.5,0.25
2013-12-28,MAGUDE,0,2013,12,28,52,66.5829861164093,FALSE,34,28,23,100,74,52,5,0.5,0.25
2013-12-29,MAGUDE,28.9904251098633,2013,12,29,53,92.0773181915283,TRUE,26,23,20,100,94,88,6,0.5,0.75
2013-12-30,MAGUDE,0,2013,12,30,53,88.5812251567841,TRUE,23,21,20,94,93,88,6,0.5,0.75
2013-12-31,MAGUDE,0,2013,12,31,53,85.0851321220398,TRUE,29,25,21,94,74,57,5,0.5,0.75
2014-01-01,MAGUDE,0,2014,1,1,1,77.6930022239685,FALSE,31,27,23,78,63,49,3,1,0.5
2014-01-02,MAGUDE,0,2014,1,2,1,77.6930022239685,FALSE,32,27,22,88,71,55,2,0.5,0.25
2014-01-03,MAGUDE,0,2014,1,3,1,73.9969372749329,FALSE,31,27,23,94,71,55,3,1,0.5
2014-01-04,MAGUDE,0,2014,1,4,1,70.3008723258972,FALSE,31,26,21,94,62,46,2,0.5,0.25
2014-01-05,MAGUDE,0,2014,1,5,2,62.908742427826,FALSE,31,26,21,88,61,51,3,0.5,0.25
2014-01-06,MAGUDE,0,2014,1,6,2,62.908742427826,FALSE,31,26,22,94,66,55,5,0.5,0.25
2014-01-07,MAGUDE,0,2014,1,7,2,62.908742427826,FALSE,32,27,23,94,67,49,4,0.5,0.25
2014-01-08,MAGUDE,0,2014,1,8,2,62.908742427826,FALSE,27,24,23,100,88,78,6,1,0.5
2014-01-09,MAGUDE,0,2014,1,9,2,62.908742427826,FALSE,30,26,22,94,72,48,3,0.5,0.25
2014-01-10,MAGUDE,20.8432865142822,2014,1,10,2,73.3841214179993,FALSE,32,27,22,88,71,55,2,0.5,0.25
2014-01-11,MAGUDE,2.2384135723114,2014,1,11,2,75.6225349903107,FALSE,30,27,23,94,77,66,6,1,0.5
2014-01-12,MAGUDE,0,2014,1,12,3,75.6225349903107,FALSE,30,30,26,83,72,66,2,1,0.5
2014-01-13,MAGUDE,0,2014,1,13,3,66.2671349048614,FALSE,31,27,23,94,70,60,5,1,0.5
2014-01-14,MAGUDE,0,2014,1,14,3,66.2671349048614,FALSE,28,24,22,83,66,54,6,0.5,0.25
2014-01-15,MAGUDE,0,2014,1,15,3,56.9117348194122,FALSE,30,26,22,78,64,55,5,0.5,0.25
2014-01-16,MAGUDE,0,2014,1,16,3,52.0721251964569,FALSE,31,27,23,83,66,51,4,1,0.5
2014-01-17,MAGUDE,0,2014,1,17,3,52.0721251964569,FALSE,32,27,21,78,63,46,2,0.5,0.25
2014-01-18,MAGUDE,0,2014,1,18,3,52.0721251964569,FALSE,30,26,22,94,75,51,2,0.5,0.25
2014-01-19,MAGUDE,0,2014,1,19,4,52.0721251964569,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-20,MAGUDE,0,2014,1,20,4,52.0721251964569,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-21,MAGUDE,0,2014,1,21,4,52.0721251964569,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-22,MAGUDE,0,2014,1,22,4,52.0721251964569,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-23,MAGUDE,0,2014,1,23,4,52.0721251964569,FALSE,33,29,26,89,74,59,3,0.5,0.25
2014-01-24,MAGUDE,0,2014,1,24,4,52.0721251964569,FALSE,35,31,27,89,70,47,4,0.5,0.25
2014-01-25,MAGUDE,13.9529333114624,2014,1,25,4,66.0250585079193,FALSE,35,30,25,89,75,52,3,0.5,0.25
2014-01-26,MAGUDE,20.1368389129639,2014,1,26,5,86.1618974208832,TRUE,26,23,22,100,89,69,7,0.5,0.75
2014-01-27,MAGUDE,0,2014,1,27,5,86.1618974208832,TRUE,30,27,23,100,77,62,5,1,1
2014-01-28,MAGUDE,0,2014,1,28,5,86.1618974208832,TRUE,31,28,25,94,75,62,4,1,1
2014-01-29,MAGUDE,10.0684194564819,2014,1,29,5,67.2398917675018,FALSE,32,29,26,100,78,62,5,0.5,0.25
2014-01-30,MAGUDE,0,2014,1,30,5,67.2398917675018,FALSE,36,31,24,100,73,53,3,0.5,0.25
2014-01-31,MAGUDE,0,2014,1,31,5,67.2398917675018,FALSE,30,27,23,94,76,66,6,1,0.5
2014-02-01,MAGUDE,0,2014,2,1,5,67.2398917675018,FALSE,32,27,23,83,72,55,3,0.5,0.25
2014-02-02,MAGUDE,0,2014,2,2,6,67.2398917675018,FALSE,33,28,24,100,74,54,3,0.5,0.25
2014-02-03,MAGUDE,0,2014,2,3,6,67.2398917675018,FALSE,28,24,22,94,80,62,7,0.5,0.25
2014-02-04,MAGUDE,0,2014,2,4,6,67.2398917675018,FALSE,31,27,22,83,67,62,5,0.5,0.25
2014-02-05,MAGUDE,0,2014,2,5,6,67.2398917675018,FALSE,34,28,23,94,72,46,3,0.5,0.25
2014-02-06,MAGUDE,0,2014,2,6,6,67.2398917675018,FALSE,30,27,24,84,74,66,6,1,0.5
2014-02-07,MAGUDE,3.63955163955688,2014,2,7,6,70.8794434070587,FALSE,31,28,25,89,72,55,3,1,0.5
2014-02-08,MAGUDE,0,2014,2,8,6,70.8794434070587,FALSE,33,28,23,100,75,52,4,0.5,0.25
2014-02-09,MAGUDE,0,2014,2,9,7,70.8794434070587,FALSE,28,26,24,89,78,66,3,1,0.5
2014-02-10,MAGUDE,0,2014,2,10,7,50.0361568927765,FALSE,33,27,21,94,63,43,2,0.5,0.25
2014-02-11,MAGUDE,0,2014,2,11,7,47.7977433204651,FALSE,32,26,21,88,58,43,3,0.5,0.25
2014-02-12,MAGUDE,0,2014,2,12,7,47.7977433204651,FALSE,32,27,21,88,64,43,3,0.5,0.25
2014-02-13,MAGUDE,16.6821708679199,2014,2,13,7,64.479914188385,FALSE,31,28,25,94,80,70,5,1,0.5
2014-02-14,MAGUDE,4.79873561859131,2014,2,14,7,69.2786498069763,FALSE,32,27,23,100,71,55,5,0.5,0.25
2014-02-15,MAGUDE,0,2014,2,15,7,69.2786498069763,FALSE,32,27,23,94,67,46,3,0.5,0.25
2014-02-16,MAGUDE,4.03168535232544,2014,2,16,8,73.3103351593017,FALSE,31,26,21,88,67,51,4,0.5,0.25
2014-02-17,MAGUDE,0,2014,2,17,8,73.3103351593017,FALSE,31,26,21,83,63,46,2,0.5,0.25
2014-02-18,MAGUDE,0,2014,2,18,8,73.3103351593017,FALSE,33,27,21,88,65,49,2,0.5,0.25
2014-02-19,MAGUDE,0,2014,2,19,8,73.3103351593017,FALSE,33,27,20,100,63,43,3,0.5,0.25
2014-02-20,MAGUDE,0,2014,2,20,8,73.3103351593017,FALSE,34,27,21,94,63,25,2,0.5,0.25
2014-02-21,MAGUDE,0,2014,2,21,8,73.3103351593017,FALSE,30,30,29,70,66,62,6,1,0.5
2014-02-22,MAGUDE,0,2014,2,22,8,73.3103351593017,FALSE,31,31,26,69,60,52,4,1,0.5
2014-02-23,MAGUDE,0,2014,2,23,9,73.3103351593017,FALSE,31,26,22,83,60,49,1,0.5,0.25
2014-02-24,MAGUDE,0,2014,2,24,9,73.3103351593017,FALSE,30,27,23,89,75,58,5,1,0.5
2014-02-25,MAGUDE,0,2014,2,25,9,59.3574018478393,FALSE,38,36,26,83,52,37,3,0.5,0.25
2014-02-26,MAGUDE,0,2014,2,26,9,39.2205629348754,FALSE,31,28,25,69,56,43,6,1,0.5
2014-02-27,MAGUDE,0,2014,2,27,9,39.2205629348754,FALSE,38,31,23,83,58,31,1,0.5,0.25
2014-02-28,MAGUDE,0,2014,2,28,9,39.2205629348754,FALSE,35,28,20,94,55,33,1,0.5,0.25
2014-03-01,MAGUDE,0,2014,3,1,9,29.1521434783935,FALSE,39,31,23,79,56,33,2,0.5,0.25
2014-03-02,MAGUDE,8.32717132568359,2014,3,2,10,37.4793148040771,FALSE,34,29,25,89,68,48,4,0.5,0.25
2014-03-03,MAGUDE,16.6543426513672,2014,3,3,10,54.1336574554443,FALSE,34,29,22,100,81,41,6,0.5,0.25
2014-03-04,MAGUDE,8.32717132568359,2014,3,4,10,62.4608287811279,FALSE,30,27,24,100,93,70,3,1,0.5
2014-03-05,MAGUDE,24.9815158843994,2014,3,5,10,87.4423446655273,TRUE,26,24,23,100,93,89,5,1,1
2014-03-06,MAGUDE,0,2014,3,6,10,87.4423446655273,TRUE,30,26,22,100,88,77,4,0.5,0.75
2014-03-07,MAGUDE,0,2014,3,7,10,87.4423446655273,TRUE,32,28,24,100,82,62,3,0.5,0.75
2014-03-08,MAGUDE,0,2014,3,8,10,87.4423446655273,TRUE,36,30,25,89,72,44,1,0.5,0.75
2014-03-09,MAGUDE,26.83323097229,2014,3,9,11,114.275575637817,TRUE,32,28,24,94,79,66,3,0.5,0.75
2014-03-10,MAGUDE,13.416615486145,2014,3,10,11,124.052639484405,TRUE,25,24,22,94,91,89,7,0.5,0.75
2014-03-11,MAGUDE,0,2014,3,11,11,124.052639484405,TRUE,32,27,21,94,77,59,4,0.5,0.75
2014-03-12,MAGUDE,4.90590763092041,2014,3,12,11,128.958547115326,TRUE,36,30,24,89,68,47,3,0.5,0.75
2014-03-13,MAGUDE,4.90590763092041,2014,3,13,11,133.864454746246,TRUE,30,24,19,94,75,45,5,0.5,0.75
2014-03-14,MAGUDE,0,2014,3,14,11,133.864454746246,TRUE,28,23,19,83,69,54,5,0.5,0.75
2014-03-15,MAGUDE,0,2014,3,15,11,133.864454746246,TRUE,32,26,20,94,74,52,1,0.5,0.75
2014-03-16,MAGUDE,0,2014,3,16,12,117.182283878326,TRUE,33,27,22,89,76,55,1,0.5,0.75
2014-03-17,MAGUDE,12.4999189376831,2014,3,17,12,124.883467197418,TRUE,35,29,23,89,68,47,2,0.5,0.75
2014-03-18,MAGUDE,0,2014,3,18,12,124.883467197418,TRUE,28,26,24,94,83,70,3,1,1
2014-03-19,MAGUDE,0,2014,3,19,12,120.851781845093,TRUE,34,28,23,94,75,52,3,0.5,0.75
2014-03-20,MAGUDE,0,2014,3,20,12,120.851781845093,TRUE,28,26,23,84,68,58,6,1,1
2014-03-21,MAGUDE,0,2014,3,21,12,120.851781845093,TRUE,29,24,21,94,76,58,4,0.5,0.75
2014-03-22,MAGUDE,0,2014,3,22,12,120.851781845093,TRUE,30,25,20,100,79,51,3,0.5,0.75
2014-03-23,MAGUDE,0,2014,3,23,13,120.851781845093,TRUE,32,26,20,94,77,55,2,0.5,0.75
2014-03-24,MAGUDE,0,2014,3,24,13,120.851781845093,TRUE,31,28,25,89,72,55,3,1,1
2014-03-25,MAGUDE,0,2014,3,25,13,120.851781845093,TRUE,31,26,22,94,72,40,3,0.5,0.75
2014-03-26,MAGUDE,0,2014,3,26,13,120.851781845093,TRUE,33,27,20,94,71,43,2,0.5,0.75
2014-03-27,MAGUDE,0,2014,3,27,13,120.851781845093,TRUE,30,26,21,94,78,62,5,0.5,0.75
2014-03-28,MAGUDE,0,2014,3,28,13,120.851781845093,TRUE,23,21,19,100,91,73,5,0.5,0.75
2014-03-29,MAGUDE,0,2014,3,29,13,120.851781845093,TRUE,29,24,19,94,79,58,2,0.5,0.75
2014-03-30,MAGUDE,0,2014,3,30,14,120.851781845093,TRUE,30,25,20,100,80,58,3,0.5,0.75
2014-03-31,MAGUDE,0,2014,3,31,14,120.851781845093,TRUE,28,24,22,100,88,70,2,0.5,0.75
2014-04-01,MAGUDE,0,2014,4,1,14,120.851781845093,TRUE,32,26,20,100,78,52,2,0.5,0.75
2014-04-02,MAGUDE,0,2014,4,2,14,112.524610519409,TRUE,35,28,21,94,69,44,1,0.5,0.75
2014-04-03,MAGUDE,0,2014,4,3,14,95.8702678680419,TRUE,35,29,23,88,64,41,2,0.5,0.75
2014-04-04,MAGUDE,0,2014,4,4,14,87.5430965423583,TRUE,28,24,21,94,79,66,6,0.5,0.75
2014-04-05,MAGUDE,0,2014,4,5,14,62.5615806579589,FALSE,26,23,20,78,67,57,5,0.5,0.25
2014-04-06,MAGUDE,0,2014,4,6,15,62.5615806579589,FALSE,27,23,19,78,64,47,3,0.5,0.25
2014-04-07,MAGUDE,0,2014,4,7,15,62.5615806579589,FALSE,28,23,18,83,63,42,2,0,0
2014-04-08,MAGUDE,0,2014,4,8,15,62.5615806579589,FALSE,24,17,11,88,80,69,6,0,0
2014-04-09,MAGUDE,0,2014,4,9,15,35.7283496856689,FALSE,27,23,19,88,75,57,4,0.5,0.25
2014-04-10,MAGUDE,8.66380310058594,2014,4,10,15,30.9755373001099,FALSE,28,23,19,94,78,58,4,0.5,0.25
2014-04-11,MAGUDE,7.32306051254272,2014,4,11,15,38.2985978126526,FALSE,26,22,19,94,86,69,5,0.5,0.25
2014-04-12,MAGUDE,0,2014,4,12,15,33.3926901817322,FALSE,28,23,18,94,77,57,4,0,0
2014-04-13,MAGUDE,0,2014,4,13,16,28.4867825508118,FALSE,28,23,18,94,81,54,4,0,0
2014-04-14,MAGUDE,0,2014,4,14,16,28.4867825508118,FALSE,29,24,19,88,71,42,4,0.5,0.25
2014-04-15,MAGUDE,0,2014,4,15,16,28.4867825508118,FALSE,33,27,20,94,72,46,4,0.5,0.25
2014-04-16,MAGUDE,0,2014,4,16,16,28.4867825508118,FALSE,28,23,18,78,66,46,6,0,0
2014-04-17,MAGUDE,0,2014,4,17,16,15.9868636131287,FALSE,26,21,16,83,64,44,2,0,0
2014-04-18,MAGUDE,0,2014,4,18,16,15.9868636131287,FALSE,29,22,16,94,74,48,2,0,0
2014-04-19,MAGUDE,0,2014,4,19,16,15.9868636131287,FALSE,31,23,16,94,76,51,1,0,0
2014-04-20,MAGUDE,0,2014,4,20,17,15.9868636131287,FALSE,31,24,19,94,74,49,1,0.5,0.25
2014-04-21,MAGUDE,0,2014,4,21,17,15.9868636131287,FALSE,32,26,19,94,64,38,1,0.5,0.25
2014-04-22,MAGUDE,0,2014,4,22,17,15.9868636131287,FALSE,34,26,18,83,52,28,1,0,0
2014-04-23,MAGUDE,0,2014,4,23,17,15.9868636131287,FALSE,31,25,19,74,52,31,3,0.5,0.25
2014-04-24,MAGUDE,4.78184366226196,2014,4,24,17,20.7687072753906,FALSE,30,24,19,94,75,58,4,0.5,0.25
2014-04-25,MAGUDE,0,2014,4,25,17,20.7687072753906,FALSE,28,24,20,88,59,32,2,0.5,0.25
2014-04-26,MAGUDE,0,2014,4,26,17,20.7687072753906,FALSE,30,23,17,100,70,40,3,0,0
2014-04-27,MAGUDE,0,2014,4,27,18,20.7687072753906,FALSE,28,22,16,88,69,51,4,0,0
2014-04-28,MAGUDE,0,2014,4,28,18,20.7687072753906,FALSE,26,21,16,77,52,39,2,0,0
2014-04-29,MAGUDE,0,2014,4,29,18,20.7687072753906,FALSE,31,21,12,88,58,29,1,0,0
2014-04-30,MAGUDE,0,2014,4,30,18,20.7687072753906,FALSE,28,22,17,94,67,51,2,0,0
2014-05-01,MAGUDE,0,2014,5,1,18,20.7687072753906,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-02,MAGUDE,0,2014,5,2,18,20.7687072753906,FALSE,27,23,19,88,64,55,3,0.5,0.25
2014-05-03,MAGUDE,0,2014,5,3,18,20.7687072753906,FALSE,26,NA,26,78,78,78,6,1,0.5
2014-05-04,MAGUDE,0,2014,5,4,19,20.7687072753906,FALSE,31,27,24,73,62,46,4,1,0.5
2014-05-05,MAGUDE,0,2014,5,5,19,20.7687072753906,FALSE,30,26,20,83,56,32,6,0.5,0.25
2014-05-06,MAGUDE,0,2014,5,6,19,20.7687072753906,FALSE,28,23,18,73,59,42,6,0,0
2014-05-07,MAGUDE,0,2014,5,7,19,20.7687072753906,FALSE,27,21,15,88,69,42,1,0,0
2014-05-08,MAGUDE,0,2014,5,8,19,20.7687072753906,FALSE,30,22,14,94,68,32,1,0,0
2014-05-09,MAGUDE,0,2014,5,9,19,20.7687072753906,FALSE,31,23,16,94,55,38,3,0,0
2014-05-10,MAGUDE,0,2014,5,10,19,20.7687072753906,FALSE,28,23,19,83,70,51,1,0.5,0.25
2014-05-11,MAGUDE,0,2014,5,11,20,12.1049041748047,FALSE,29,23,17,83,64,40,3,0,0
2014-05-12,MAGUDE,0,2014,5,12,20,4.78184366226196,FALSE,29,23,17,94,74,51,2,0,0
2014-05-13,MAGUDE,0,2014,5,13,20,4.78184366226196,FALSE,27,23,17,89,62,44,1,0,0
2014-05-14,MAGUDE,0,2014,5,14,20,4.78184366226196,FALSE,27,20,14,88,63,42,2,0,0
2014-05-15,MAGUDE,0,2014,5,15,20,4.78184366226196,FALSE,27,21,15,88,59,38,1,0,0
2014-05-16,MAGUDE,0,2014,5,16,20,4.78184366226196,FALSE,35,26,16,88,59,22,1,0,0
2014-05-17,MAGUDE,0,2014,5,17,20,4.78184366226196,FALSE,27,23,19,83,65,45,5,0.5,0.25
2014-05-18,MAGUDE,0,2014,5,18,21,4.78184366226196,FALSE,24,20,17,77,63,47,4,0,0
2014-05-19,MAGUDE,0,2014,5,19,21,4.78184366226196,FALSE,26,19,13,94,63,34,1,0,0
2014-05-20,MAGUDE,0,2014,5,20,21,4.78184366226196,FALSE,28,20,12,88,52,30,1,0,0
2014-05-21,MAGUDE,0,2014,5,21,21,4.78184366226196,FALSE,28,21,15,69,51,24,3,0,0
2014-05-22,MAGUDE,0,2014,5,22,21,4.78184366226196,FALSE,24,20,17,88,76,61,5,0,0
2014-05-23,MAGUDE,0,2014,5,23,21,4.78184366226196,FALSE,27,20,14,94,69,32,1,0,0
2014-05-24,MAGUDE,0,2014,5,24,21,4.78184366226196,FALSE,29,21,13,94,72,37,1,0,0
2014-05-25,MAGUDE,0,2014,5,25,22,0,FALSE,31,23,16,94,64,31,1,0,0
2014-05-26,MAGUDE,0,2014,5,26,22,0,FALSE,30,22,14,82,62,37,1,0,0
2014-05-27,MAGUDE,0,2014,5,27,22,0,FALSE,28,23,19,94,72,46,4,0.5,0.25
2014-05-28,MAGUDE,0,2014,5,28,22,0,FALSE,31,24,19,94,57,18,2,0.5,0.25
2014-05-29,MAGUDE,0,2014,5,29,22,0,FALSE,34,26,18,100,51,21,6,0,0
2014-05-30,MAGUDE,0,2014,5,30,22,0,FALSE,33,23,14,100,45,17,NA,0,0
2014-05-31,MAGUDE,0,2014,5,31,22,0,FALSE,27,23,21,78,62,51,3,0.5,0.25
2014-06-01,MAGUDE,0,2014,6,1,23,0,FALSE,33,28,23,51,39,26,NA,0.5,0.25
2014-06-02,MAGUDE,0,2014,6,2,23,0,FALSE,26,22,18,83,64,43,2,0,0
2014-06-03,MAGUDE,0,2014,6,3,23,0,FALSE,26,20,14,94,76,51,NA,0,0
2014-06-04,MAGUDE,0,2014,6,4,23,0,FALSE,32,23,15,94,63,26,NA,0,0
2014-06-05,MAGUDE,0,2014,6,5,23,0,FALSE,32,25,18,83,56,38,1,0,0
2014-06-06,MAGUDE,0,2014,6,6,23,0,FALSE,22,19,16,78,32,9,4,0,0
2014-06-07,MAGUDE,0,2014,6,7,23,0,FALSE,22,14,14,55,50,46,3,0,0
2014-06-08,MAGUDE,0,2014,6,8,24,0,FALSE,25,21,17,64,48,32,2,0,0
